Name,Ticker,"Sub_Sector","Market_Cap","Close_Price","PE_Ratio","Recommendations","Overbought_100","change_6m","EverythingAllAtOnce"
Avadh Sugar & Energy Ltd,AVADHSUGAR,"Sugar","1250.8509737","612.8","12.4810514238675","0","45.37801126948605","0.15218483776441916","0.5581492537313433"
GHCL Ltd,GHCL,"Commodity Chemicals","5765.73461152","612.5","5.050706142873414","300","40.64921607375561","0.10594357617145711","0.570825892857143"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","222903.37735524","611.15","92.32667879800856","230.30303030303028","36.09257289921915","4.864137389537186","0.63685"
Kirloskar Pneumatic Company Ltd,KIRLPNU,"Industrial Machinery","4103.96914275","611","37.80021315971268","300","48.37588226364204","3.419430418514677","0.218"
Sobha Ltd,SOBHA,"Real Estate","5807.885808455","610","55.73786764352189","300","56.217488594679104","-5.90382164626639","0.518419642857143"
UPL Ltd,UPL,"Fertilizers & Agro Chemicals","45595.661152545","608.05","12.771893880264706","229.16666666666669","88.06639333722649","-0.7293097851631396","0.3593382352941177"
Rategain Travel Technologies Ltd,RATEGAIN,"Software Services","6841.64768678","606.7","100.00946772080114","266.6666666666667","85.81626207057401","7.899928872270417","0.385875"
Onward Technologies Ltd,ONWARDTEC,"Outsourced services","1364.06444165","605.75","118.71753191035677","0","78.16280416394927","0.24499634477412224","0.49257692307692325"
Suyog Telematics Ltd,SUYOG,"Construction & Engineering","641.111596","605.45","13.84391267544807","0","38.680054423047565","0","0.3545"
Taylormade Renewables Ltd,TRL,"Renewable Energy Equipment & Services","696.4378702399999","602.75","353.5217615431472","0","72.12225842175451","0","0.164"
IIFL Finance Ltd,IIFL,"Investment Banking & Brokerage","22758.518818955","602.25","15.169312016899967","300","44.59261219484932","3.869552670213222","0.5968181818181819"
SBI-ETF Sensex Next 50,SETFSN50,"Equity","0","600.25",,"0","82.84530920886836","0","0"
Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,"Commodity Chemicals","1053.40506477","599","6.829206254586712","0","21.357887393372486","-0.1483615820986423","0.7054464285714287"
Wim Plast Ltd,WIMPLAST,"Housewares","716.4205416","598.15","17.184469695370584","0","38.007231148306516","0.2695661881339859","0.413"
Magadh Sugar & Energy Ltd,MAGADSUGAR,"Sugar","873.68106","597.35","17.379770439626064","0","49.27031086178149","-0.08318413128928308","0.6185111940298508"
Somany Home Innovation Ltd,HINDWAREAP,"Home Furnishing","4319.348119275","596.65","75.04079428900259","0","67.75053129181467","4.322064744722057","0.576421052631579"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","55832.9160301","594.45","50.59574995251518","185.71428571428572","77.57516324069962","-7.525035875398128","0.46575"
Enkei Wheels (India) Ltd,ENKEIWHEL,"Auto Parts","1098.44583345","592.4","296.07704405660485","300","88.23010905163471","0","0.1435"
Milkfood Ltd,MLKFOOD,"FMCG - Foods","290.6943156","591.55","29.814801600000205","0","48.857109523790236","0","0.187"
Kotyark Industries Ltd,KOTYARK,"Oil & Gas - Refining & Marketing","495.832008","590.15","43.30410550218345","0","78.4314851300582","-2.5392280984649918","0.1235"
Goodluck India Ltd,GOODLUCK,"Iron & Steel","1601.16840625","588.85","18.236542212414516","0","49.21351655081121","-0.5783737674845219","0.5011791044776118"
Kaveri Seed Company Ltd,KSCL,"Seeds","3019.18612947","587.85","11.111387198108348","300","37.78229001036958","-0.25578920174445674","0.5868750000000001"
Sealmatic India Ltd,SEALMATIC,,"523.94975","585","47.76205560619875","0","54.00766583060154","0","0.0885"
Cartrade Tech Ltd,CARTRADE,"Online Services","2633.0159154","580.6","77.44164457058818","216.66666666666669","65.09551426272024","-4.339318992064017","0.4172499999999999"
Sona BLW Precision Forgings Ltd,SONACOMS,"Auto Parts","34144.36382015","578.9","86.37582549999999","106.66666666666669","65.73502405696202","2.7754562732294588","0.5990805084745761"
HLE Glascoat Ltd,HLEGLAS,"Industrial Machinery","3993.1892526","578.3","57.200820120326554","0","72.10880875837486","-0.17200787279310198","0.0465"
Jindal Drilling and Industries Ltd,JINDRILL,"Oil & Gas - Equipment & Services","1689.5983632","578","17.436515616099086","0","53.9126011322879","-4.446690505648096","0.74675"
Marico Ltd,MARICO,"FMCG - Personal Products","74620.58298821999","577.65","57.31227572059907","192.30769230769232","72.37800247908554","0.5257985795139271","0.5401305970149254"
Tamilnad Mercantile Bank Ltd,TMB,"Private Banks","8952.39945189","577.4","8.697983436376006","0","44.99252034663764","-0.8021366194717731","0.3785"
Swelect Energy Systems Ltd,SWELECTES,"Electrical Components & Equipments","823.8028122","576.15","148.96976712477272","0","34.546980918087804","-0.03558998229406627","0.45634285714285694"
Suryalata Spinning Mills Ltd,SURYALA,"Textiles","242.92031","575.9","34187994299897668","0","12.920846480290283","0","0.515"
Supershakti Metaliks Ltd,SUPERSHAKT,"Iron & Steel","662.703485","575","19.895031071750147","0","65.2360165979324","0","0.244"
Cool Caps Industries Ltd,COOLCAPS,"Plastic Products","635.8","574.9","110.9598603839444","0","74.78594521251392","0","0.08"
State Bank of India,SBIN,"Public Banks","513656.03986137","573","9.230421051786074","278.57142857142856","33.01690186418741","-0.9295421795915964","0.6234919354838712"
Sg Finserve Ltd,SGFIN,,"3176.0522","571.6","172.51777294948397","0","82.02679886488741","3.206689482138202","0.0195"
Vimta Labs Ltd,VIMTALABS,"Labs & Life Sciences Services","1282.74856647","571.35","26.635144652616273","300","51.779127513836315","0.4212214292126524","0.53546875"
Eastern Logica Infoway Ltd,ELIL,,"171.082900035","570.6","48.741566961538844","0","89.08775704830765","0","0.039"
KKV Agro Powers Limited,KKVAPOW,"Renewable Energy","32.292034375","569.65","27.136163340331574","0","37.006873008347995","0","0.1775"
Shivalik Bimetal Controls Ltd,SBCL,"Iron & Steel","3363.509238","569.2","42.52224068268017","0","76.33857359348004","0.3944764444259273","0.45659328358208967"
Creative Newtech Ltd,CREATIVE,"Technology Hardware","817.5124545","568.15","30.011470429515526","0","59.00116366809663","0.34623809523809523","0.119"
Asahi India Glass Ltd,ASAHIINDIA,"Auto Parts","13939.992093195002","565.95","38.204319483652206","-50","65.86058362139504","-0.09215354954378019","0.4042415254237286"
S. P. Apparels Ltd,SPAL,"Apparel & Accessories","1432.411071","564.3","17.356247073791334","300","44.60725557808178","-0.7599531335931693","0.5658529411764703"
Lloyds Metals And Energy Ltd,LLOYDSME,"Mining - Iron Ore","28328.2111053","564.25","-98.17435836180893","0","55.13357178888998","-8.922546165074023","0.2775"
Orchid Pharma Ltd,ORCHPHARMA,"Pharmaceuticals","2792.08673025","563.8","60.27821092940421","0","73.19932098087921","7.028950186349331","0.18829285714285698"
Mahindra Lifespace Developers Ltd,MAHLIFE,"Real Estate","8784.216249825","563.7","86.61226828855257","300","85.08209206256167","1.8514725237270149","0.27541071428571434"
Axiscades Technologies Ltd,AXISCADES,"Construction & Engineering","2130.3755187","562.3","-406.56021349237125","300","74.43846843356371","0.06802217108110067","0.48807142857142866"
Ion Exchange (India) Ltd,IONEXCHANG,"Environmental Services","7133.03936125","561.85","36.25617241664125","0","67.56288658102247","1.881251210654045","0.3395"
Dabur India Ltd,DABUR,"FMCG - Personal Products","98861.81429509001","559.85","57.91044389484813","207.31707317073173","59.53498628254866","0.5019266505223716","0.3997500000000001"
Gulf Oil Lubricants India Ltd,GULFOILLUB,"Commodity Chemicals","2783.89432773","559.75","11.983016217846071","300","14.09967920089367","-1.016464137677486","0.7167366071428569"
Datamatics Global Services Ltd,DATAMATICS,"IT Services & Consulting","3289.078257915","559.15","17.407135527467585","0","42.51281296732431","-3.977362798838603","0.7124107142857143"
Zensar Technologies Ltd,ZENSARTECH,"IT Services & Consulting","12143.25405836","558.9","37.06732008046399","225","49.84646718707522","12.991967649231436","0.6996931818181819"
Mayur Uniquoters Ltd,MAYURUNIQ,"Textiles","2467.93849","550.8","23.686903637585193","233.33333333333331","44.63846604660024","0.1106146166552151","0.622375"
Maharashtra Seamless Ltd,MAHSEAMLES,"Building Products - Pipes","7613.8374986399995","550.15","9.955982345393927","300","46.62036768060259","3.505609120862861","0.6952798507462686"
IM+ Capitals Ltd,IMCAP,,"470.89826544","549.95","22.726750262548254","0","86.95942219593212","1.6662421868230552","0.1755"
Hindustan Foods Ltd,HNDFDS,"FMCG - Foods","6205.92137105","547.05","87.25986179766576","0","69.00153656222801","0.1373898387558407","0.06"
Deccan Cements Ltd,DECCANCE,"Cement","765.3698","545.9","15.531043019480576","-200","43.71461603997332","0.43104765304301473","0.6589864864864865"
Techno Electric & Engineering Company Ltd,TECHNOE,"Construction & Engineering","5871.69367664","544.95","31.42295663405759","125","93.46562692498057","-2.620538378204115","0.5972857142857144"
D P Abhushan Ltd,DPABHUSHAN,"Precious Metals, Jewellery & Watches","1153.9139725","544.4","25.461473356134192","0","98.28245895780296","0.26937948357323854","0.033"
Magna Electro Castings Ltd,MAGNAELQ,"Iron & Steel","234.881772","544","13.719729672897207","0","47.23271562232992","0","0.4035"
GNA Axles Ltd,GNA,"Auto Parts","2402.622222","543.5","18.451902480608258","300","49.52514770465419","1.3668508390246668","0.6831016949152541"
Avalon Technologies Ltd,AVALON,"Technology Hardware","3406.23141432","543.35","64.88059836799982","300","87.38880602720798","0","0.1255"
Thyrocare Technologies Ltd,THYROCARE,"Hospitals & Diagnostic Centres","2844.44094946","543.2","44.19578852486017","300","50.17546738305372","2.828499496968101","0.5277000000000001"
Siyaram Silk Mills Ltd,SIYSIL,"Textiles","2534.499576","542.75","10.098010183672642","0","35.26434998065468","-0.8081552239723084","0.682877049180328"
Godrej Industries Ltd,GODREJIND,"Diversified Chemicals","18336.05984896","542.3","18.810459641108707","300","57.67972404478432","-0.8549913564933878","0.4612500000000001"
Ramky Infrastructure Ltd,RAMKY,"Construction & Engineering","3712.807476105","542.05","3.2552781343255464","0","79.7015632926931","-0.049737136840105195","0.33835714285714313"
Tips Films Ltd,TIPSFILMS,"Movies & TV Serials","233.56553058000003","541.8","9.595954419884968","0","31.45334057713157","-0.0005320519671349055","0.3715"
Pokarna Ltd,POKARNA,"Cement","1700.87944","540.3","25.84530375322896","0","57.40821077161847","0.1475196748806611","0.38767567567567573"
Dredging Corporation of India Ltd,DREDGECORP,"Dredging","1492.68","539.2","118.84394904458593","0","89.69942192259334","4.594085714285715","0.1765"
Goa Carbon Ltd,GOACARBON,"Metals - Coke","482.85525878000004","539.15","5.97963168767803","0","33.829277253017324","-0.006960948315013399","0.45240625"
Syrma SGS Technology Ltd,SYRMA,"Electronic Equipments","9638.81183505","537.5","80.77442248428738","300","73.08325503563647","8.077553633673169","0.2015"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","79686.12285648001","536.85","97.95466853900547","229.0322580645161","66.492496256745","0.11175898938896012","0.4040714285714287"
Diamines and Chemicals Ltd,DIAMINESQ,"Commodity Chemicals","521.0553624","536.3","12.432721603435931","0","37.84734728340624","-0.032749886540657705","0.2825"
Apcotex Industries Ltd,APCOTEXIND,"Specialty Chemicals","2786.4073752","536.15","25.81680140090799","100","62.576873145547324","-0.03304467782403969","0.3456875"
IFB Agro Industries Ltd,IFBAGRO,"Alcoholic Beverages","491.632820835","534","10.006774289334482","0","33.01521069026144","-0.022589675728194147","0.5909375"
Jubilant Foodworks Ltd,JUBLFOOD,"Restaurants & Cafes","33110.283269470005","533.3","93.74637806696134","141.3793103448276","82.98036196894975","1.5643188735782267","0.3879285714285713"
BF Investment Ltd,BFINVEST,"Asset Management","2034.9936027","533.2","7.848027777477825","0","39.05671293341338","0.08985434389444436","0.362"
NDR Auto Components Ltd,NDRAUTO,"Auto Parts","658.73399428","532","23.44249089964413","0","50.576644032284506","0","0.7028728813559322"
ICICI Prudential FMCG ETF,ICICIFMCG,"Equity","19.692535094","532",,"0","66.48100118998603","0","0"
Tarsons Products Ltd,TARSONS,"Health Care Equipment & Supplies","2816.74051614","531.5","34.90384778364311","300","54.32761579780314","-3.0769976198862645","0.094"
CG VAK Software and Exports Ltd,CGVAK,"Software Services","263.443683","530.65","22.100980117449662","0","40.63527818322886","0.22904043404221142","0.222"
Chalet Hotels Ltd,CHALET,"Hotels, Resorts & Cruise Lines","10981.13171584","529.45","59.89817114405715","281.8181818181818","69.69117023308667","-0.6223015955762332","0.4915"
Praj Industries Ltd,PRAJIND,"Construction & Engineering","9270.162420480001","527.35","38.65789166171801","300","72.57055048347813","1.989479001238216","0.5438214285714287"
Chemplast Sanmar Ltd,CHEMPLASTS,"Building Products - Pipes","8457.28111326","527.35","55.51218321798475","300","58.86205265966089","3.873139902331281","0.45157352941176493"
Infinium Pharmachem Ltd,INFINIUM,"Commodity Chemicals","364.602344","526.9","38.46016286919837","0","75.09320569050118","0","0.1825"
Raghav Productivity Enhancers Ltd,RPEL,"Commodity Chemicals","1231.40699","526.7","48.82660547184776","0","66.66858087235546","-3.4709199233177443","0.1125"
Birlasoft Ltd,BSOFT,"IT Services & Consulting","14277.7596526","524.8","43.059773365703506","238.46153846153845","66.07101230573332","5.529091921485433","0.6015"
Kirloskar Oil Engines Ltd,KIRLOSENG,"Industrial Machinery","7459.8448274699995","524.4","22.442373127166036","300","59.380766713628624","5.360205472696814","0.4011029411764705"
Banco Products (India) Ltd,BANCOINDIA,"Auto Parts","3830.89648725","524.35","16.262242591374108","300","45.08398009245161","0.7228240465948392","0.7348262711864408"
Lincoln Pharmaceuticals Ltd,LINCOLN,"Pharmaceuticals","1037.43976176","521.65","14.232950497461937","0","42.549642051080134","2.640390323822664","0.7671714285714287"
Emami Ltd,EMAMILTD,"FMCG - Personal Products","22850.775","521.45","35.728340916553336","250","48.553955519093876","-0.13567297395388067","0.5522499999999998"
DLF Ltd,DLF,"Real Estate","127206.26857133998","521.3","62.48373811729855","243.75","76.3563818903824","-0.009160664471076885","0.551"
Kartik Investments Trust Ltd,KARTKIN,"Diversified Financials","12.7124","521","-423.7466666666667","0","98.79029380835313","0","0.0135"
Concord Control System Ltd,CNCRD,,"294.33936","520.5","55.535728301886834","0","93.94674114623871","-24.2296918767507","0.1115"
Kalyani Steels Ltd,KSL,"Iron & Steel","2251.8431001","520.3","13.483283037542664","0","43.965255657205944","0.7609959072743129","0.327"
Ice Make Refrigeration Ltd,ICEMAKE,"Electrical Components & Equipments","813.050845875","520.05","39.070199225132185","0","79.57312327549765","-0.0002534896815440807","0.082"
Nitin Castings Ltd,NITINCAST,"Metals - Iron","263.236096","518.8","53.72165224489786","0","84.20891059345865","0","0.072"
KP ENERGY Ltd,KPEL,"Renewable Energy","1211.7573","518.75","27.602671981776766","0","87.05979170251746","0.19231219073324338","0.234"
HP Adhesives Ltd,HPAL,"Diversified Chemicals","984.621534995","518.7","90.66496638996315","0","77.40312128433031","2.636170868955431","0.2702352941176469"
Apollo Finvest (India) Ltd,APOLLOFI,"Diversified Financials","194.15340828","518.6","19.299543566600395","0","47.07870596155931","0","0.361"
SMS Lifesciences India Ltd,SMSLIFE,"Pharmaceuticals","156.50045155499998","517.8","13.656234865183222","0","35.810171983570534","-0.0006615316375851847","0.4201964285714287"
Sundaram Brake Linings Ltd,SUNDRMBRAK,"Auto Parts","199.1681865","517.8","-41.754336792452854","0","79.69493543302254","-0.0002541570563529733","0.3834915254237286"
Sudarshan Chemical Industries Ltd,SUDARSCHEM,"Diversified Chemicals","3562.78042125","517.75","79.61520494413418","137.5","55.09795607931831","0.44637769086594936","0.47949999999999987"
Stove Kraft Ltd,STOVEKRAFT,"Home Electronics & Appliances","1692.4774398","517.25","47.31555604696684","300","41.10040187263205","-22.722677187433334","0.4686363636363638"
360 One Wam Ltd,360ONE,"Investment Banking & Brokerage","17880.76802082","515.8","27.177310687793547","300","43.431750564327515","5.257455976366635","0.2875"
RITES Ltd,RITES,"Business Support Services","12346.710954060001","513.55","22.77822845926501","120","86.80863221087004","0.8679107875669758","0.47375"
Rajesh Exports Ltd,RAJESHEXPO,"Precious Metals, Jewellery & Watches","15089.260204695001","512.85","10.535280050197183","0","21.653635639917102","-1.2604204825483987","0.5239779411764707"
IFGL Refractories Ltd,IFGLEXPOR,"Industrial Machinery","1878.1887448799998","512.8","23.711510476959965","0","46.518924835401364","0.03603287432346258","0.5535"
Bikaji Foods International Ltd,BIKAJI,"FMCG - Foods","12054.723943","512.35","93.77459309996112","300","77.51618806079009","6.217439966705932","0.135"
Homesfy Realty Ltd,HOMESFY,"Real Estate","142.158456","511.8","57.091749397590334","0","76.26878437582715","0","0.0605"
NIBE Ltd,NIBE,,"606.4540335","511","386.2764544585973","0","89.35623153384357","-5.370085338276735","0.1925"
Shri Dinesh Mills Ltd,SHRIDINE,"Textiles","280.42114074","510.95","11.817157216182052","0","49.80072353517696","0","0.194"
CIE Automotive India Ltd,CIEINDIA,"Auto Parts","19489.742118375","510.75","-143.09649132433964","216.66666666666669","51.59012971080001","4.685469557889746","0.6407584745762709"
Jubilant Ingrevia Ltd,JUBLINGREA,"Specialty Chemicals","8058.88842237","510.3","26.20776722721953","300","59.29227442322869","1.395387435043392","0.2055"
High Energy Batteries (India) Ltd,HIGHENE,"Aerospace & Defense Equipments","448.0127232","509.75","21.87562125","0","27.40557383389684","-0.29041125232043363","0.443"
Eureka Forbes Ltd,EUREKAFORBE,,"9969.017841","509.55","375.1982627399261","300","57.126465159817975","0.6095465332611476","0.12"
Suven Pharmaceuticals Ltd,SUVENPHAR,"Pharmaceuticals","12950.9921365","507.95","31.488711460283493","300","43.03884317759893","0.8080432720676587","0.6807321428571431"
SKM Egg Products Export India Ltd,SKMEGGPROD,"Packaged Foods & Meats","1405.36375","507.1","18.50867575398395","0","57.52818085181222","0.1945689327763008","0.388"
Aarti Industries Ltd,AARTIIND,"Specialty Chemicals","18110.7015886","506.7","33.21662709058563","57.89473684210527","73.17504578162647","0.7220515490262063","0.3330882352941176"
Insecticides (India) Ltd,INSECTICID,"Fertilizers & Agro Chemicals","1494.6907685","504.7","23.646428864103825","175","33.219692639957756","-1.1390190438578331","0.5326323529411766"
Universal Cables Ltd,UNIVCABLES,"Cables","1673.531702535","504.25","14.165665333798902","0","45.847748861462414","0.07553743248993305","0.5844285714285713"
Valiant Organics Ltd,VALIANTORG,"Commodity Chemicals","1361.73473856","502.75","15.449679357385959","0","47.699833999317235","-2.110642286545285","0.5462098214285713"
Phantom Digital Effects Ltd,PHANTOMFX,"Animation","591.603","502.35","36.51870370370369","0","66.5774723204311","0","0.2995"
Dreamfolks Services Ltd,DREAMFOLKS,"Logistics","2671.4454465599997","501.95","36.832282456362925","133.33333333333331","47.801042361883795","-0.31102855714031996","0.302"
Shervani Industrial Syndicate Ltd,SHERVANI,"Real Estate","134.88883892","501.5","5.708372362251377","0","71.22732353514544","0","0.1835"
India Nippon Electricals Ltd,INDNIPPON,"Auto Parts","1107.8842404","498.55","22.970853004354208","0","55.90675206323076","-0.037588261464012826","0.6517372881355934"
Ujjivan Financial Services Ltd,UJJIVAN,"Consumer Finance","5870.27866334","498.5","5.148057654929884","300","22.25704271945927","14.09837747787207","0.5890108695652175"
Praveg Ltd,PRAVEG,,"1125.52711742","497.6","39.5754963931083","0","78.07544383904518","-4.1297109183423695","0.054"
Va Tech Wabag Ltd,WABAG,"Water Management","3105.78997432","497.15","241.69571784591335","300","30.043449651851553","0.9643156017514465","0.4535"
I G Petrochemicals Ltd,IGPL,"Specialty Chemicals","1537.894809","495.85","7.689089590520473","0","31.438869287659664","-0.3894936978098611","0.59159375"
Vijaya Diagnostic Centre Ltd,VIJAYA,"Hospitals & Diagnostic Centres","5073.489782019999","495","59.94906985726101","260","66.17252940656266","4.743193713521775","0.1975"
Emudhra Ltd,EMUDHRA,"IT Services & Consulting","3865.3630882099997","494.45","62.668013751783384","0","71.5297088313302","-4.871257208263846","0.1605"
Kirloskar Ferrous Industries Ltd,KIRLFER,"Iron & Steel","6841.46723698","492.15","17.315786476790706","300","45.46635789542303","0.4607862548306094","0.7040335820895524"
R Systems International Ltd,RSYSTEMS,"IT Services & Consulting","5745.99832365","491.85","41.139817596119435","0","45.901910779799394","0.7301892180739163","0.7030576923076925"
Godrej Agrovet Ltd,GODREJAGRO,"Agro Products","9443.31965006","491.4","31.278591799079273","71.42857142857142","54.26847442759811","-0.38699074085535345","0.41562500000000013"
Vasa Denticity Ltd,DENTALKART,"Hospitals & Diagnostic Centres","777.26657424","490.5","102.27191766315786","0","73.97370236903959","0","0.1115"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","15589.34747016","488.55","42.04020136497495","-33.33333333333333","73.89983963090636","0.15300164259132787","0.3713823529411764"
BCL Industries Ltd,BCLIND,"FMCG - Foods","1225.987155","488.55","18.497090449607622","300","42.85088643038808","-0.23873842643224014","0.6252723880597016"
Shanthi Gears Ltd,SHANTIGEAR,"Auto Parts","3803.188412475","488.5","56.721676546979914","0","73.40352049036363","-0.11095359912116243","0.497205882352941"
JSL Industries Ltd,JSLINDL,,"55.68242857999999","487.5","16.233944192419823","0","42.303255831772","0","0.276"
Pondy Oxides and Chemicals Ltd,POCL,"Metals - Lead","566.708025","487.05","7.494155316053965","0","41.27715156094382","0.040929806843660224","0.3945"
Shyam Metalics and Energy Ltd,SHYAMMETL,"Iron & Steel","12238.771410239999","486.5","14.270955469029857","300","39.76653554063076","-0.23761383300016892","0.6983320895522388"
JITF Infralogistics Ltd,JITFINFRA,"Shipbuilding","1249.84270425","486.35","-9.791168854289076","0","68.37004363410509","-0.0005057636435772395","0.4535"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","108961.29088714499","486.1","10.79145200427305","290.90909090909093","51.41210607025025","-0.3872183591969556","0.61040625"
Supreme Petrochem Ltd,SPLPETRO,"Specialty Chemicals","9205.56389761","485.75","18.48024390743385","300","49.66794229319508","-0.11817454482961454","0.3145"
Sula Vineyards Ltd,SULA,"Alcoholic Beverages","4086.6300361800004","484.5","48.621416254372434","300","47.47080720359257","4.174310666028887","0.2005"
E I D-Parry (India) Ltd,EIDPARRY,"Sugar","8533.27059937","483.55","9.006280448526566","300","50.78526892381982","-0.6222560782722613","0.42692647058823535"
Nippon India ETF Junior BeES,JUNIORBEES,"Equity","1901.11000107","480.98",,"0","79.80511617884594","0","0"
Welspun Investments and Commercials Ltd,WELINV,"Diversified Financials","167.39327318","480.95","30.54621773357664","0","75.61984224373812","-0.00027363704126118216","0.4581630434782608"
PREVEST DENPRO LTD,PREVEST,,"588.687135","480.95","37.49599585987261","0","60.43264641963259","-0.29992501874531374","0.1445"
Vinyl Chemicals India Ltd,VINYLINDIA,"Specialty Chemicals","872.0213136049999","479.95","24.46062590757353","0","45.655199162750726","-1.630840321575192","0.5255526315789473"
EIH Associated Hotels Ltd,EIHAHOTELS,"Hotels, Resorts & Cruise Lines","1473.287248185","479.4","22.802774310246097","0","35.28876043381824","0.3420884112184428","0.7823750000000003"
Orient Bell Ltd,ORIENTBELL,"Building Products - Ceramics","700.73986612","478.15","31.171702229537434","0","48.6218018853028","0.5857069010898647","0.3641071428571428"
Graphite India Ltd,GRAPHITE,"Electrical Components & Equipments","9418.08050877","478.05","47.243945366290475","300","42.65513028537992","-0.5537145033580799","0.5214071428571431"
Infobeans Technologies Ltd,INFOBEAN,"Software Services","1171.8600696","475.85","32.587877352614015","0","51.011426310518225","-0.07566348314666145","0.5027613636363638"
Kernex Microsystems (India) Ltd,KERNEX,"Software Services","699.92533105","475.35","-35.31409339303733","0","91.97263587647791","0.32791102023023594","0.2245714285714287"
SBI-ETF Nifty Next 50,SETFNN50,"Equity","24.859794348","474.91",,"0","76.71208139174776","0","0"
Jindal Stainless Ltd,JSL,"Iron & Steel","39203.72073468","474.75","18.540421250735445","300","49.02198511040091","-6.75986219790029","0.7170485074626866"
Andhra Paper Ltd,ANDHRAPAP,"Paper Products","1856.6642707150002","473.3","3.5536284776446494","0","38.338442550356454","-2.1889191509216253","0.7374999999999998"
ASM Technologies Ltd,ASMTEC,"IT Services & Consulting","524.645","473.2","54.936649214659646","0","48.06573792106071","0.2863000000000042","0.3"
JK Agri Genetics Ltd,JKAGRI,"Seeds","219.07331693499998","473.15","-20.28456638287032","0","70.26156072999962","0","0.0515"
Bharti Airtel Ltd,AIRTELPP,"Telecom Services",,"473",,"0","65.94166666666666","0","0"
Jindal Poly Investment and Finance Company Ltd,JPOLYINVST,"Asset Management","501.57669223500005","472.75","1.784462402999143","0","23.628081031993887","-0.04336977542371147","0.4245"
DIC India Ltd,DICIND,"Specialty Chemicals","432.88055532","470.7","10.563215112737891","0","53.77038652821119","-0.0001089446024322754","0.45582352941176485"
Rolcon Engineering Company Ltd,ROLCOEN,"Industrial Machinery","35.52822","469.95","10.999448916408689","0","73.65455171799948","-1.1111111111111107","0.06"
Rossell India Ltd,ROSSELLIND,"Tea & Coffee","1828.65600225","469.75","66.135840949367","0","81.08522242462229","1.0565709393252285","0.35525"
SIS Ltd,SIS,"Business Support Services","6818.83551287","469.75","19.6854283116429","260","48.05838064798649","-0.46025305418817863","0.713"
Bright Outdoor Media Ltd,BRIGHT,,"640.7935239","469.5","90.37990464033851","0","62.8987604946667","0","0.1245"
Heubach Colorants India Ltd,HEUBACHIND,"Specialty Chemicals","1091.30740944","468.1","56.89819652971868","0","57.535090807378786","-0.6457252593580449","0.43988235294117656"
Narmada Gelatines Ltd,SHAWGELTIN,"Specialty Chemicals","273.532076205","467.9","17.913037079567808","0","40.24964796523368","0","0.429"
Investment & Precision Castings Ltd,INVPRECQ,"Auto Parts","222.7","467.65","39.98204667863548","0","65.3281785576302","0","0.3405"
Uflex Ltd,UFLEX,"Packaging","3461.81863884","466.55","7.202069275885736","0","39.65347245233339","-0.810510948355224","0.626475"
Balmer Lawrie Investments Ltd,BLIL,"Conglomerates","1031.1741313950001","466.5","9.294881299756634","0","97.15786645872973","-0.27995335822618533","0.0645"
Kotak PSU Bank ETF,KOTAKPSUBK,"Equity","74.910257103","465.75",,"0","87.48734057264882","0","0"
Dynamic Cables Ltd,DYCL,"Cables","1030.36527","465.7","33.216159574468","0","41.88885672881156","0.0942445716362263","0.3215"
Balaxi Pharmaceuticals Ltd,BALAXI,"Health Care Equipment & Supplies","473.453656","465.15","10.301428546562228","0","22.55463684556804","-1.8432258048580945","0.705"
Authum Investment & Infrastructure Ltd,AIIL,"Diversified Financials","8079.531407","465.1","1.8772058231606734","0","26.017652033385485","0.13247364804754458","0.3975"
5Paisa Capital Ltd,5PAISA,"Diversified Financials","1376.3971794200002","464.55","31.59047921551527","0","61.86986497601967","0.35547693956183224","0.47592499999999993"
Riddhi Siddhi Gluco Biols Ltd,RIDDHI,"Commodities Trading","316.70509411999996","464.5","-5.701261820342031","0","37.493214240462166","-0.3506416602125313","0.3375"
Hindustan Hardy Ltd,HINDHARD,,"69.11600625","464.5","17.99895996093748","0","50.05336455894088","0","0.4545"
Jubilant Pharmova Ltd,JUBLPHARMA,"Pharmaceuticals","7451.123723475","463.9","-122.16959704008792","300","48.53288103444948","-0.1612381739686073","0.38816785714285695"
Alufluoride Ltd,ALUFLUOR,"Commodity Chemicals","367.09342508000003","463.55","28.61211419173806","0","57.41804869696785","0","0.2785"
Hindustan Composites Ltd,HINDCOMPOS,"Auto Parts","693.183015","463.5","25.234183290862756","0","39.85130590220103","-0.00006770939129257228","0.6004618644067796"
IOL Chemicals and Pharmaceuticals Ltd,IOLCP,"Commodity Chemicals","2680.49322132","463.2","19.264720578697663","300","49.13806793263723","5.761567288871826","0.666417857142857"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","30341.204860859998","459.8","49.49706334664516","0","76.25087383881507","-8.503939006945773","0.4239852941176469"
Indraprastha Gas Ltd,IGL,"Gas Distribution","32333.036952","459.15","19.719474858658845","227.5862068965517","46.87414641339372","2.668047807945362","0.6933749999999999"
